frequency_Hz,frequency_GHz,S11_dB,S21_dB,S11_abs,S21_abs,power_sum
49708000000.0,49.708,-1.9137138522979156,-18.36486690338684,0.8022584634326034,0.12071372588526204,0.6581904457663441
49906000000.0,49.906,-1.5791744987174414,-18.383747560903792,0.8337604209005607,0.12045161350674612,0.7096650306566585
50104000000.0,50.104,-1.546112340953929,-16.769359431102238,0.8369401123434731,0.14505477456743804,0.7215096392743157
50302000000.0,50.302,-2.033234137160088,-16.684905988162512,0.7912947660642854,0.14647202999077918,0.6476014623703519
50500000000.0,50.5,-2.06401903192833,-18.551600721620098,0.7884951900466601,0.11814625608788185,0.6356832025543021
50698000000.0,50.698,-2.26399079456022,-16.73647469938495,0.7705493532693692,0.14560499207123262,0.614947119539907
50896000000.0,50.896,-2.6542975896263106,-16.073139474139005,0.7366905866410245,0.15716036410140913,0.5674124004899841
51094000000.0,51.094,-2.912408594200029,-15.813685388299115,0.7151210637538792,0.16192568039301686,0.537618061795221
51292000000.0,51.292,-2.703679010998668,-15.660704594908502,0.7325142023916329,0.16480286988610124,0.5637370426281452
51490000000.0,51.49,-2.6506200325835767,-16.84270032681422,0.7370025633508062,0.14383513445615276,0.5638613242896785
51688000000.0,51.688,-2.302685282374573,-19.08227344361443,0.767124292726612,0.11114407808429348,0.6008326865845122
51886000000.0,51.886,-2.2135953643620025,-16.958811553456865,0.7750330662615463,0.14192516974681516,0.6208190076064366
52084000000.0,52.084,-2.1343579742716505,-18.783423371607192,0.7821356854100443,0.11503469131023475,0.6249692105966808
52282000000.0,52.282,-2.2187108422568684,-19.583479667527037,0.7745767517750042,0.10491220540644972,0.6109757152335615
52480000000.0,52.48,-2.2864032665469467,-19.58544731206939,0.7685636437319678,0.10488844197436403,0.601691659726369
52678000000.0,52.678,-2.294765898913779,-20.094742973903585,0.7678240393328044,0.09891515851529395,0.5993379639614498
52876000000.0,52.876,-2.3079079336459145,-21.674077185655708,0.7666631749159846,0.0824700277538164,0.5945737292499729
53074000000.0,53.074,-2.8905714651640246,-25.549493949197423,0.7169212060918106,0.05278679601338017,0.5167624615774946
53272000000.0,53.272,-2.531455330664901,-40.36916488305776,0.747183432270787,0.009583888575067074,0.5583749323801732
53470000000.0,53.47,-2.016022976848311,-25.53469049532169,0.7928642775060171,0.05287683781775017,0.6314297225227431
53668000000.0,53.668,-2.1811518592312074,-27.257817501227937,0.7779333803571787,0.04336198201167935,0.6070606057579282
53866000000.0,53.866,-2.0436569819639616,-28.82971426466939,0.7903458021189399,0.036183809374191835,0.6259557549878586
54064000000.0,54.064,-1.811007907945252,-27.728611109235366,0.8118010423282346,0.04107423131243578,0.6607080248031155
54262000000.0,54.262,-1.7277912684590258,-27.144800665301965,0.8196160165251604,0.043929874921956824,0.6737002484552308
54460000000.0,54.46,-1.9136068696023822,-24.246860042399526,0.8022683447809827,0.06132774524811576,0.6473955893748355
54658000000.0,54.658,-2.4999773064791193,-23.93311386161266,0.7498961685747255,0.06358348193740616,0.5663871228183376
54856000000.0,54.856,-2.701362005691665,-23.12095559649238,0.7327096303511019,0.06981555907900962,0.5417376146987629
55054000000.0,55.054,-3.2443529407258644,-21.396353446777447,0.6883072641441775,0.08514954422088938,0.4810173347546676
55252000000.0,55.252,-2.6173874749004034,-28.059953889475963,0.7398277655620151,0.039536871894471845,0.5489082869356839
55450000000.0,55.45,-2.0575407743217102,-27.319345883023217,0.789083498273552,0.04305590338105418,0.6245065780635852
55648000000.0,55.648,-2.527116348397232,-21.64165674751323,0.7475567763607657,0.08277842569960343,0.5656934016442045
55846000000.0,55.846,-1.689272446748321,-26.433786238203382,0.8232587923826781,0.047677194069324504,0.6800281540697096
56044000000.0,56.044,-1.7863470862543083,-23.26561930431344,0.8141091682960957,0.0686624087368914,0.6674882642773127
56242000000.0,56.242,-1.5756154450159279,-21.08635812616704,0.8341021252355647,0.08824337168786543,0.7035132479693285
56440000000.0,56.44,-2.0455423838011018,-25.84969636986394,0.7901742643980203,0.05099354229286479,0.6269757094725267
56638000000.0,56.638,-2.0554321143343075,-29.72763942870465,0.7892750861082467,0.03263007173566681,0.6240198831326552
56836000000.0,56.836,-2.2211728659930503,-22.618476339385033,0.7743572283664495,0.07397350264505353,0.6051011962169475
57034000000.0,57.034,-2.1494001900393065,-22.221025893034895,0.7807823557278893,0.07743703312885622,0.6156175811157919
57232000000.0,57.232,-3.2435474227275343,-37.91878676873445,0.6883710998159102,0.012707515893760868,0.4740162520219561
57430000000.0,57.43,-2.9663968013971065,-26.476297827840245,0.7106899269003888,0.04744441637095597,0.5073311448424606
57628000000.0,57.628,-2.558176456982852,-23.512699430967395,0.7448883416948933,0.066736746195257,0.559312434885698
57826000000.0,57.826,-2.219662376907123,-28.577983503705223,0.7744919019461679,0.03724781698985473,0.6012251060507019
58024000000.0,58.024,-1.7051499555994125,-28.804897565414645,0.8217552781037856,0.03628733898053357,0.676598508061718
58222000000.0,58.222,-2.620483544787308,-27.068174184853664,0.7395641022669883,0.044319136562296975,0.5489192472276041
58420000000.0,58.42,-2.7458855212720095,-28.29965296065845,0.7289634004211161,0.0384607148478814,0.5328668657401263
58618000000.0,58.618,-2.2266789062199166,-28.58358418460309,0.773866513985118,0.03722380725646653,0.600254993294145
58816000000.0,58.816,-2.4779215319427443,-33.01197540536296,0.7518027732442353,0.02235636696872477,0.5657072170017635
59014000000.0,59.014,-2.08017840842691,-33.3381634039133,0.7870296239176093,0.0215323697980694,0.6198792718730144
59212000000.0,59.212,-1.580233873526994,-31.241345353574594,0.8336587374849995,0.027411495636109038,0.6957382806780917
59410000000.0,59.41,-2.1211310563616896,-25.223662375167297,0.7833276330207889,0.05480458345758895,0.6166057230219117
59608000000.0,59.608,-2.4431732788464937,-29.72354467498318,0.7548164147492289,0.03264545802449811,0.5708135459045092
59806000000.0,59.806,-1.999494166761289,-30.897981422635375,0.7943744947321938,0.02851680913468331,0.631844046284252
60004000000.0,60.004,-2.5427114896773384,-23.890318491811755,0.746215774535726,0.06389753071479337,0.5609208765974012
60202000000.0,60.202,-2.6738185223798,-27.030131474865364,0.7350367848915369,0.0445136725011118,0.5422605421832236
60400000000.0,60.4,-2.8403067355434297,-25.942631977073958,0.721082014273927,0.05045083994956994,0.522504558560961
60598000000.0,60.598,-2.391046266368079,-21.058777257809428,0.759359947797668,0.08852402193326407,0.584464032778518
60796000000.0,60.796,-2.913103117842692,-20.206902471955352,0.7150638849672993,0.09764609420349682,0.5208511192977254
60994000000.0,60.994,-2.944658996168028,-24.281839366898375,0.7124707677314217,0.06108126625019957,0.5113455159585291
61192000000.0,61.192,-2.6880698547911357,-23.683680151392807,0.7338317655925551,0.06543588679964005,0.5427909154739423
61390000000.0,61.39,-2.759603264550685,-23.87930575817737,0.7278130472619818,0.0639785969960094,0.5338050926383495
61588000000.0,61.588,-2.4003334382591364,-28.105959969287987,0.7585484549342173,0.03932801270766609,0.5769424510666225
61786000000.0,61.786,-1.9337367623655073,-25.344882737360784,0.8004112089862905,0.054045042553834695,0.643578970095541
61984000000.0,61.984,-1.867106973061994,-23.75440451152305,0.8065748041316434,0.06490524213361705,0.6547756051164222
62182000000.0,62.182,-2.1571222742450282,-25.310959981547363,0.7800885191700596,0.054256528263666816,0.6114818686001623
62380000000.0,62.38,-2.1463792634745684,-26.464350770527183,0.7810539567356812,0.04750971896893034,0.61230245672897
62578000000.0,62.578,-2.063186444187247,-22.735468470101342,0.78857077503813,0.0729838176033145,0.6271705048761909
62776000000.0,62.776,-2.3884621186028467,-21.024619578952827,0.7595858993496113,0.08887283231544725,0.5848691188145276
62974000000.0,62.974,-2.7983208231291385,-22.449577263909223,0.7245760232983266,0.07542601042588147,0.5306994965875821
63172000000.0,63.172,-3.8226131628017757,-15.77738720317627,0.6439754953841166,0.16260378095687972,0.44114442823669114
63370000000.0,63.37,-3.339347810071143,-15.842499805884799,0.6808204769565004,0.16138940100129315,0.48956306059883287
63568000000.0,63.568,-2.8743285384973625,-19.402493393526584,0.7182631289163345,0.10712117563310426,0.5273768686297011
63766000000.0,63.766,-2.1137167238629155,-25.191585766837044,0.7839965721029544,0.05500734854420714,0.6176764334630468
63964000000.0,63.964,-3.340348488574146,-17.240280297672673,0.680742045937778,0.13739976347584332,0.48228842811076955
64162000000.0,64.162,-2.074888965383415,-21.779000986835992,0.7875090470227477,0.08147979931451613,0.6268094568390101
64360000000.0,64.36,-1.9616122479062736,-25.02100407413518,0.7978465797141588,0.05609831235848984,0.6397061854110523
64558000000.0,64.558,-1.4636938807705886,-19.99373732677071,0.8449194466913471,0.10007212768961722,0.723903302137539
64756000000.0,64.756,-2.3375904281499067,-21.29445948855363,0.7640477103455277,0.08615431337337165,0.5911914693970807
64954000000.0,64.954,-1.991548640682736,-25.991477380517235,0.7951014911909889,0.05016792412988084,0.6347032019056358
65152000000.0,65.152,-2.465849002494326,-23.142778812461987,0.7528484314214948,0.06964036831861048,0.571630541593357
65350000000.0,65.35,-3.4890919976619514,-24.671163648186987,0.6691837712766171,0.05840389581823301,0.4512179347867428
65548000000.0,65.548,-3.6487662601879807,-21.482767226654957,0.6569944290388336,0.08430661235987015,0.4387492846756606
65746000000.0,65.746,-3.1355244776456344,-20.494533074139643,0.6969855528552683,0.0944655258160876,0.4947125964566739
65944000000.0,65.944,-2.5621005653377567,-26.69339294626308,0.7445518922918698,0.04627328723419209,0.5564987374268622
66142000000.0,66.142,-2.3334112624384673,-31.051831266965383,0.7644154159480365,0.0280161488820309,0.5851158327371897
66340000000.0,66.34,-2.9494155590024587,-18.90932875081614,0.7120807116326516,0.11337924546749187,0.5199137931820413
66538000000.0,66.538,-1.8041982445578437,-23.291120949078156,0.812437736969898,0.06846111255637921,0.6647420003852265
66736000000.0,66.736,-2.233779001730852,-28.128512236834734,0.773234191757811,0.039226032891446466,0.5994297969597561
66934000000.0,66.934,-2.5244580653150415,-27.90602178360771,0.7477855982472454,0.04024379340261276,0.5608028638534229
67132000000.0,67.132,-2.165345283070698,-23.126145239220698,0.7793503519139345,0.06977385815873813,0.6122553623107293
67330000000.0,67.33,-2.940247077084503,-20.365924980408657,0.7128327527397864,0.09587464104932339,0.5173224801749181
67528000000.0,67.528,-3.2158756793214467,-22.103844785331063,0.6905676282068524,0.0784888129117387,0.4830441428795314
67726000000.0,67.726,-2.6482078149846764,-24.151637961702672,0.7372072697786604,0.062003770758540896,0.5473190262027843
67924000000.0,67.924,-3.0879786713922384,-21.145456526067417,0.7008112525194491,0.08764500571741679,0.49881805868508505
68122000000.0,68.122,-3.376145568315197,-18.261865662813562,0.6779422830779107,0.12215372551035453,0.47452727184094906
68320000000.0,68.32,-2.7738314304676015,-19.0303061461552,0.7266218085588132,0.11181104145466354,0.5404809616644571
68518000000.0,68.518,-2.7053553189030914,-27.728991403905177,0.7323728465930904,0.041072432997014074,0.5380569311791606
68716000000.0,68.716,-2.8110770758886705,-32.75942165989027,0.7235126790149813,0.02301595061403281,0.5240003306781031
68914000000.0,68.914,-2.6344262006570496,-21.9069724041442,0.7383779006701261,0.08028813683314107,0.5516481091141596
69112000000.0,69.112,-2.741381436131301,-22.434340391842937,0.7293415038495767,0.07555843958712838,0.5376481070304036
69310000000.0,69.31,-2.405552919608593,-22.885444639289435,0.7580927687194293,0.07173444920524435,0.57985047718747
69508000000.0,69.508,-2.465519726952771,-28.06219970381429,0.7528769718801126,0.03952665060460535,0.5683860908953864
69706000000.0,69.706,-3.180743608746991,-23.10510819604643,0.6933664435972077,0.06994305379641384,0.485649055881008
69904000000.0,69.904,-3.259097329681526,-20.942335005827942,0.6871398464609045,0.08971875734038111,0.4802106240130176
70102000000.0,70.102,-2.8844579463711617,-22.730985679662425,0.7174259850213012,0.07302149429671966,0.5200321826131103
70300000000.0,70.3,-2.49058732927867,-39.08854670942404,0.750707290490982,0.011106383476439252,0.5636847877502374
70498000000.0,70.498,-2.477699285225419,-29.83240993466806,0.7518220099422627,0.032238847155643006,0.5662756778995488
70696000000.0,70.696,-2.6004197945559198,-30.473057111265256,0.7412744141725018,0.029946573984939724,0.5503845544002212
70894000000.0,70.894,-2.5028602720327515,-24.005875025943357,0.7496473090834864,0.06305307172079205,0.5659467778695397
71092000000.0,71.092,-3.2255199037300732,-19.65902627456906,0.6898012941385628,0.10400367518685033,0.48664258984760794
71290000000.0,71.29,-3.297605716904109,-17.786304450230617,0.6841001948997194,0.12902824122865617,0.4846413636963942
71488000000.0,71.488,-2.5192135179937365,-21.52033033324423,0.7482372481472692,0.083942806160677,0.5669053742211271
71686000000.0,71.686,-3.16974239806929,-25.55697442205341,0.6942451909982462,0.052741354472596466,0.48475803569579545
71884000000.0,71.884,-3.407596173824813,-23.66687203551112,0.6754919710157102,0.06556263476302748,0.4605878619837591
72082000000.0,72.082,-3.1460943555694487,-21.918387987427018,0.6961379054821222,0.08018268604711322,0.49103724659076614
72280000000.0,72.28,-2.0283872379510153,-21.484208450966165,0.7917364475072702,0.08429262477028689,0.633951848902097
72478000000.0,72.478,-2.1293919380468442,-18.792030590526274,0.7825829884341479,0.11492075498428529,0.6256429137126798
72676000000.0,72.676,-3.194863364956795,-18.971934738338977,0.6922402248178092,0.11256497081431255,0.4918674015102382
72874000000.0,72.874,-2.8423335313052958,-17.961427987438984,0.7209137741130999,0.12645284379485916,0.5357069914098007
73072000000.0,73.072,-2.1631531942383675,-28.385349387761565,0.7795470641530237,0.03808312082479651,0.6091439493213546
73270000000.0,73.27,-2.5892829331656286,-20.346222109138303,0.742225469908099,0.09609236771853545,0.5601323913140527
73468000000.0,73.468,-3.244468265634322,-16.022559460502244,0.6882981253629391,0.15807821634827826,0.4987430318619893
73666000000.0,73.666,-3.5441141718351536,-18.220153201687197,0.6649581165131101,0.12274175817810129,0.4572348359173144
73864000000.0,73.864,-2.793253191687179,-19.43983676493663,0.7249988879382989,0.1066616166099431,0.5370000879696167
74062000000.0,74.062,-2.1372266799337285,-24.52608398727572,0.7818774105890284,0.05938760354445594,0.6148591726441573
74260000000.0,74.26,-2.304198290708894,-17.417264329309834,0.7669906778162752,0.1346284307242646,0.6063995142163475
74458000000.0,74.458,-3.245397935163872,-22.381874895064463,0.6882244592702431,0.07601621742172388,0.47943137164892535
74656000000.0,74.656,-2.819563025045513,-22.52519623099306,0.7228061660543621,0.07477220507890651,0.5280396363385681
74854000000.0,74.854,-2.0891131009726434,-21.830654591481178,0.7862204664679168,0.08099668981450658,0.6247030856539358
75052000000.0,75.052,-2.053760552338488,-20.947574444047248,0.7894269933106459,0.0896646541734713,0.631234727975535
75250000000.0,75.25,-2.539534369379935,-20.84150062476914,0.7464887748884095,0.09076637033754288,0.5654840250186505
75448000000.0,75.448,-3.1482372798775877,-15.396911424898466,0.69596618020159,0.16988476304007083,0.513229756697573
75646000000.0,75.646,-3.6557499982486137,-15.320248981953252,0.6564663964338808,0.17139081774434906,0.460322942053962
75844000000.0,75.844,-3.5743028801825574,-15.286721743768513,0.6626509974001584,0.172053658912906,0.4687088059007434
76042000000.0,76.042,-3.287264656158821,-14.90347895603717,0.6849151413053624,0.17981505583245316,0.5014422050933728
76240000000.0,76.24,-2.681277128712099,-17.12000835007947,0.7344058769404965,0.13931554636507792,0.5587608135437401
76438000000.0,76.438,-2.493112872858215,-16.727602300732578,0.7504890436046824,0.14575379957589316,0.5844779746614804
76636000000.0,76.636,-2.3238054271815383,-18.495610778776406,0.765261260257755,0.11891029623860729,0.5997644550028407
76834000000.0,76.834,-2.116889024536483,-17.629348540381653,0.7837102895409429,0.1313810029723927,0.6314627858743803
77032000000.0,77.032,-2.5061069189532508,-19.3427548552251,0.7493671552454497,0.10786045729706943,0.573185011608991
77230000000.0,77.23,-2.6637270819891197,-17.83678447628254,0.7358912616146542,0.1282805390407985,0.5579918456174053
77428000000.0,77.428,-2.8002467265157494,-17.361317644840334,0.7244153824451531,0.13549838464301692,0.5431374585640242
77626000000.0,77.626,-2.7054581434847695,-20.526665112246405,0.7323641767286341,0.09411671153344998,0.5452152427452807
77824000000.0,77.824,-3.6513076819415327,-18.381106339077952,0.6568022258498809,0.1204882462316523,0.4459065813613372
78022000000.0,78.022,-3.2064469398952204,-19.75281931772136,0.69131766277954,0.10288665173761284,0.4885057739767426
78220000000.0,78.22,-2.8723893749470184,-23.235473475878365,0.7184235022605147,0.06890112709276218,0.5208796939149165
78418000000.0,78.418,-3.0536538041509727,-17.317419034038714,0.7035861952843291,0.13618492886308414,0.5135798690441211
78616000000.0,78.616,-2.1251083780261824,-18.89682454865719,0.7829690246467308,0.11354258371230823,0.6259324118723194
78814000000.0,78.814,-1.92196475509162,-23.683807678210776,0.8014967436851054,0.06543492607258584,0.6466787596879524
79012000000.0,79.012,-3.0329619413837317,-24.94202564761928,0.705264303607764,0.05661072510341872,0.5006025121400791
79210000000.0,79.21,-2.2570993647136057,-21.190238582682916,0.7711609537104139,0.08719429505630534,0.6022920616179211
79408000000.0,79.408,-2.849997425998759,-22.586224216466686,0.7202779646875299,0.07424868889813066,0.524313214217502
79606000000.0,79.606,-2.6342891762120306,-18.974144007403474,0.7383895490589871,0.1125363433859269,0.5578835547422094
79804000000.0,79.804,-2.9909751136197036,-18.993754379526983,0.7086817424641706,0.11228255358770191,0.5148371839422281
80002000000.0,80.002,-3.04510704777541,-19.172295283866156,0.704278851943512,0.10999811321194475,0.5081082862050592
80200000000.0,80.2,-2.10521424579437,-26.70279483734098,0.7847643895149676,0.04622322661290846,0.617991733729308
80398000000.0,80.398,-2.1310836669625086,-23.295848933149962,0.7824305815528895,0.06842385730860501,0.6168794391981811
80596000000.0,80.596,-3.0380169383001494,-20.696877617937858,0.7048539746924527,0.09229031304593692,0.5053366275218658
80794000000.0,80.794,-3.606637194916675,-16.441081842802916,0.6601887816602784,0.15064194273173453,0.4585422223400741
80992000000.0,80.992,-2.8867370314090253,-17.403645978472564,0.7172377647696057,0.134839676239765,0.5326117495001448
81190000000.0,81.19,-2.4758576643536983,-19.070284907239635,0.7519814314816627,0.1112975885305027,0.5778632265059157
81388000000.0,81.388,-2.1639883018887467,-19.541015279973166,0.7794721179529618,0.10542636579686551,0.6186915012712104
81586000000.0,81.586,-2.174806119450478,-19.004302777403502,0.7785019308132907,0.11214627714342253,0.6186420437571509
81784000000.0,81.784,-1.910148477232452,-23.442547562250127,0.8025878412601339,0.06727793018856784,0.6486735628290597
81982000000.0,81.982,-1.7051117242558025,-21.84226369534297,0.8217588951054803,0.08088850620564032,0.6818306321211597
82180000000.0,82.18,-2.2966580731173765,-16.783442178815033,0.7676567912253982,0.14481978255555625,0.6102697185339132
82378000000.0,82.378,-4.372782225717322,-14.112152957719257,0.6044507053584034,0.19696649289759105,0.4041564545326483
82576000000.0,82.576,-4.668070260796125,-13.595986888465548,0.5842469945002747,0.2090261664149797,0.38503648882874686
82774000000.0,82.774,-2.908482560222994,-15.527332981089819,0.7154443725136935,0.1673529417902059,0.5398676572873488
82972000000.0,82.972,-2.868277135248048,-18.715386033961707,0.7187637125587976,0.11593930650685871,0.5300631972845973
83170000000.0,83.17,-1.9844639926766878,-19.187225538033868,0.7957502804731941,0.10980919887121335,0.645276569029905
83368000000.0,83.368,-1.6921075570482471,-20.46835123978716,0.8229901211581943,0.09475070237247124,0.6862904351240557
83566000000.0,83.566,-1.45936710452099,-23.12550240599496,0.845340438465377,0.06977902223702843,0.7194695688491916
83764000000.0,83.764,-2.034429842193065,-18.928603024346934,0.791185843426236,0.11312793214850433,0.6387729678702809
83962000000.0,83.962,-2.3199095332953106,-18.57523069746492,0.7656045809203359,0.11782527583182169,0.6000331699510482
84160000000.0,84.16,-3.1705114172743727,-16.778414128264284,0.6941837276049099,0.1449036394793574,0.5028881124058113
84358000000.0,84.358,-3.9730378006166625,-16.97302568453209,0.6329189660951796,0.14169310448962008,0.4206633535028975
84556000000.0,84.556,-3.362701020407494,-18.722356201673772,0.6789924558997863,0.11584630598688045,0.47445112177962917
84754000000.0,84.754,-1.882638577779867,-22.66428916620214,0.805133822511884,0.07358436419125165,0.6536551308060287
84952000000.0,84.952,-2.018283148835773,-20.915949567080027,0.7926579916131917,0.08999171360477866,0.6364052001857834
85150000000.0,85.15,-2.8492694758455035,-15.961175187294172,0.7203383325310916,0.15919933182711857,0.5442317405678745
85348000000.0,85.348,-1.7732653884761014,-23.071987896378747,0.8153362105941058,0.07021026386062448,0.6697026174573345
85546000000.0,85.546,-2.5111156618787938,-20.741657238057655,0.748935155116384,0.0918157398476829,0.5693339966529795
85744000000.0,85.744,-2.2287767164608048,-22.634520884588536,0.7736796328322056,0.07383698517373834,0.6040320746389233
85942000000.0,85.942,-1.7767952799774656,-18.114048027544413,0.8150049303511863,0.12425034366420892,0.6796711843974158
86140000000.0,86.14,-2.281354658963764,-20.047512386477887,0.7690104953823662,0.09945448679256294,0.6012683369514044
86338000000.0,86.338,-3.153145539152799,-14.682400699407603,0.6955730117842637,0.18445055444801342,0.5178438217588109
86536000000.0,86.536,-4.38809638325964,-12.296488221464552,0.6033859326903376,0.242759139239729,0.42300658345300285
86734000000.0,86.734,-2.546159981331713,-18.222650535111026,0.7459195690561262,0.1227064730148712,0.5714528820206266
86932000000.0,86.932,-1.971287340222575,-21.05736813120506,0.7969583642229047,0.08853838450044998,0.6429816798347974
87130000000.0,87.13,-2.275546815782353,-19.07440639640487,0.7695248682422806,0.11124478990983415,0.6045439261253824
87328000000.0,87.328,-2.2061726160919957,-19.44437661953689,0.7756956735965548,0.10660588234123246,0.6130685921861654
87526000000.0,87.526,-2.063852711059414,-21.212864973453488,0.7885102886106768,0.0869674530340482,0.6293118131321225
87724000000.0,87.724,-2.1316300149975804,-17.952004782441588,0.782381367714752,0.12659010522962807,0.628145659289254
87922000000.0,87.922,-3.2481677641914364,-16.514738482325374,0.6880050274959764,0.1493698950608992,0.49566228341024327
88120000000.0,88.12,-4.104062274974255,-14.795388723545068,0.6234431912061837,0.1820667181216795,0.4218297025089493
88318000000.0,88.318,-3.0588955044840245,-16.63507077100205,0.703161728065551,0.14731482746385607,0.5161380742068378
88516000000.0,88.516,-2.113996703090108,-21.05601557301401,0.783971301321738,0.08855217268411189,0.622452488583176
88714000000.0,88.714,-2.140830478091994,-21.209297328438964,0.7815530749102337,0.08700318140982681,0.6183947624770726
88912000000.0,88.912,-2.0741924432992707,-20.32563299877678,0.7875721999591752,0.09632041610224529,0.6295475927066447
89110000000.0,89.11,-2.0197226580055916,-21.870383622496416,0.7925266355923016,0.08062705906826893,0.634599190777251
89308000000.0,89.308,-2.5104108750807685,-18.588402794560704,0.7489959273627914,0.11764672995693659,0.5748356522756083
89506000000.0,89.506,-3.017185463501251,-18.441445487967382,0.7065464633025719,0.11965413887695073,0.513525017755757
89704000000.0,89.704,-2.9154689218691554,-17.396598659651243,0.714869147211862,0.134949123150712,0.5292491634745609
89902000000.0,89.902,-3.433803285012112,-17.028432820858836,0.6734569447331356,0.14079212340934186,0.4733666784234009
90100000000.0,90.1,-1.7939646547891697,-27.11108014727867,0.8133955034845408,0.044100751753741126,0.6635571213941147
90298000000.0,90.298,-2.1279827354286613,-18.776879971819092,0.7827099653481872,0.11512138381985473,0.6258878228679586
90496000000.0,90.496,-2.365780904156477,-17.74584048459889,0.7615719761831066,0.12963073270269426,0.5967960017684796
90694000000.0,90.694,-2.498938262440706,-22.146954214919063,0.7499858797939419,0.07810022575710655,0.5685784651536042
90892000000.0,90.892,-2.5179363661572802,-21.839228789388102,0.7483472751996845,0.08091677411049679,0.5665711686312415
91090000000.0,91.09,-2.7241491077057556,-21.699357652648416,0.7307899136801611,0.08223034594830822,0.5408157277314358
91288000000.0,91.288,-2.0899458485515146,-26.484662775878128,0.7861450922883154,0.04739874700920003,0.6202707473470461
91486000000.0,91.486,-2.959167701684186,-17.88571680941878,0.7112816667378904,0.12755989689281463,0.5221931367327368
91684000000.0,91.684,-2.2444723671901663,-15.932618624159192,0.7722828340396212,0.15972359213835446,0.6219324016378485
91882000000.0,91.882,-2.660155597906571,-18.956927347632487,0.7361939092938821,0.1127596275266796,0.5546962056813644
92080000000.0,92.08,-1.9719875847925676,-22.16641555000332,0.7968941171168895,0.07792543270324138,0.6411126069574942
92278000000.0,92.278,-2.74195499030693,-21.481515841220784,0.7292933449307557,0.0843187593789122,0.5389784361434891
92476000000.0,92.476,-3.347263635498569,-23.8064181473295,0.6802002985657196,0.06451773206791567,0.4668349839200815
92674000000.0,92.674,-2.4989347704023332,-27.73089547819412,0.7499861813151572,0.04106343030463579,0.5641654774720755
92872000000.0,92.872,-2.2361216425762196,-19.94665473928931,0.7730256735951869,0.10061604983994193,0.6076922815226862
93070000000.0,93.07,-2.121326635094929,-17.80357842448098,0.7833099951612538,0.1287718926223704,0.6301567488490705
93268000000.0,93.268,-2.557713516012446,-20.356027844588258,0.7449280438481455,0.09598394765949447,0.5641307087197251
93466000000.0,93.466,-2.5749157675119583,-22.705048836519456,0.7434541869285114,0.07323986888896387,0.5580882064564066
93664000000.0,93.664,-2.0749151007191275,-20.757546083661804,0.7875066774574857,0.09164793750664144,0.6285661114893497
93862000000.0,93.862,-2.367481760422208,-22.54130171543935,0.7614228610428484,0.07463368998546199,0.5853349609995229
94060000000.0,94.06,-2.5930695744911123,-23.323042723920015,0.7419019648659002,0.06820997082982481,0.555071125592489
94258000000.0,94.258,-3.6543778332809325,-16.259325609566087,0.6565701107779384,0.15382740704465525,0.4547471815250364
94456000000.0,94.456,-2.4008022114765035,-19.759692748140655,0.7585075175496423,0.10280526634867104,0.5859025769683422
94654000000.0,94.654,-1.888725451788069,-19.29676516014473,0.8045698006815232,0.10843306703582996,0.6590902941955027
94852000000.0,94.852,-2.1230853173119275,-19.133927185002825,0.783151409920011,0.11048508159475136,0.6255330841147
95050000000.0,95.05,-2.0018193723593827,-24.407794051369688,0.7941618697864824,0.06020191378178117,0.6343173458457508
95248000000.0,95.248,-2.318469818482774,-22.699074873392036,0.7657314929187208,0.07329025898041779,0.5917161813089494
95446000000.0,95.446,-2.8406050018257756,-17.341789989297176,0.7210572533377503,0.1358033554011731,0.538366113929198
95644000000.0,95.644,-2.9071884720955476,-18.0718561217195,0.7155509726525595,0.12485536077782881,0.5276020555789858
95842000000.0,95.842,-2.384248815590934,-20.50406583459168,0.7599544444295289,0.09436190681007181,0.5864349270650268
96040000000.0,96.04,-1.9029772580404947,-20.877135272280285,0.803250745137323,0.09039475590937962,0.6533829714595809
96238000000.0,96.238,-1.8285806070895525,-21.2653763262363,0.8101603221172393,0.08644326931411583,0.6638321863428215
96436000000.0,96.436,-2.6015608128798084,-15.710435187912369,0.7411770433592995,0.16386199596814818,0.5761941633254983
96634000000.0,96.634,-2.742306374199282,-19.3774095002948,0.7292638422820378,0.10743097691836104,0.5433671664615941
96832000000.0,96.832,-2.935601711968191,-21.540575698615033,0.713214090079771,0.0837473772732987,0.5156879614884721
97030000000.0,97.03,-2.277698702832482,-21.044927777639572,0.769334245800566,0.08866528433503403,0.5997367144077381
97228000000.0,97.228,-2.3450819367381706,-28.973361577080716,0.7633890095634152,0.03559032231853657,0.5840294509649492
97426000000.0,97.426,-2.274931879214219,-24.270952407455027,0.7695793503681903,0.061157873969338625,0.5959926620615754
97624000000.0,97.624,-1.8781435953394052,-23.709226078972122,0.8055505902980761,0.0652437171180927,0.6531684961529644
97822000000.0,97.822,-2.453190368396077,-54.3986256884947,0.7539464168936071,0.001905762230402073,0.5684388314763875
98020000000.0,98.02,-2.8823997094759166,-29.318632096850664,0.7175960087795106,0.03420333036164093,0.5161138996241108
98218000000.0,98.218,-2.826421474051133,-30.15862866496564,0.7222356577036189,0.031050497771135603,0.522588478670414
98416000000.0,98.416,-2.806131102541642,-27.651078164430206,0.7239247834288991,0.041442513897071064,0.5257845740206876
