frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm,Port1_beta_real,Port1_beta_imag,Port2_beta_real,Port2_beta_imag
3190000000.0,-27.641874813504003,0.018347475248503255,0.04148644861788658,1.0021145636931879,1.0059547241849127,48.75961181926032,3.9082804765896353,48.91599330534588,119.04556968705069,1.6402108527019787,112.56982172458031,-1.2919698020100558
3200000000.0,-27.672432000505598,0.018354578159570808,0.04134075463409909,1.0021153831755705,1.0059442991908372,48.83683136984097,3.9202821690328764,48.993925241106375,119.42304555287309,1.6557303779499424,112.92392383773694,-1.2990941485165368
3210000000.0,-27.705902841898133,0.018356191242471738,0.04118175569721475,1.002115569281474,1.005931551198638,48.91448521932524,3.929506348022598,49.072068271173755,119.80089344595214,1.6712887365452356,113.27810100949885,-1.3061944856659065
3220000000.0,-27.742319515176984,0.018353140569625576,0.041009457504523686,1.002115217316811,1.0059166843827347,48.992472127105664,3.9359264373799996,49.15031883971549,120.1791196048751,1.686858049867289,113.63235671630251,-1.3132784572661562
3230000000.0,-27.781716558884753,0.018346267575624298,0.04082386997196118,1.0021144243607134,1.0058999078712916,49.07068921578776,3.9395194874199864,49.22857253571539,120.55772741302067,1.7024096183138875,113.98669354807858,-1.3203540126911013
3240000000.0,-27.824130987010143,0.018336415602017826,0.040625007171209815,1.0021132877126933,1.005881432618004,49.14903209047193,3.940266273131877,49.30672422432279,120.93671731133855,1.7179142502900842,114.3411131841198,-1.3274293049010693
3250000000.0,-27.86960241069034,0.018324417063246657,0.0404128872750153,1.0021119034115644,1.0058614684170517,49.22739496325166,3.938151390029052,49.38466817989935,121.3160867505051,1.7333425994403728,114.69561638047908,-1.334512586935589
3260000000.0,-27.918173167722497,0.01831108142840839,0.04018753251182484,1.0021103648485952,1.0058402211063735,49.30567078315002,3.933163347518382,49.462298220914036,121.69583018314681,1.7486655054018378,115.05020296894685,-1.3416121081527854
3270000000.0,-27.969888460498048,0.018297184192873087,0.0399489691306128,1.0021087614949709,1.005817889999583,49.38375137173687,3.925294659584501,49.53950784686992,122.07593909619231,1.7638543332781398,115.40487186749984,-1.3487360115092226
3280000000.0,-28.024796503090073,0.018283456990766642,0.03969722737651603,1.0021071777609833,1.0057946655814658,49.46152756468022,3.914541932522652,49.616190377467504,122.45640208290776,1.7788813071113019,115.75962110198459,-1.3558922330971552
3290000000.0,-28.08294867835864,0.018270578974973355,0.039432341477621785,1.0021056920015468,1.0057707274963068,49.538889359486916,3.900905949386377,49.6922390942232,122.83720495357738,1.7937198326870474,116.1144478386667,-1.3630884051727594
3300000000.0,-28.144399706077557,0.018259169564732423,0.03915434964301362,1.002104375679568,1.005746242852104,49.61572606967517,3.8843917507483003,49.767547384759936,123.21833088327148,1.808344805205805,116.4693484271472,-1.3703317638127295
3310000000.0,-28.209207823246345,0.01824978263426153,0.03886329407190945,1.0021032926956241,1.0057213648575316,49.69192648559989,3.865008711301215,49.84200888997852,123.59976059464097,1.8227328975403803,116.82431845302199,-1.3776290622934015
3320000000.0,-28.277434977922127,0.01824290218820752,0.0385592209734876,1.002102498889209,1.0056962318020797,49.76737904211492,3.8427706117581484,49.91551765429395,123.98147257316063,1.836862825109658,117.17935279956053,-1.3849864911973977
3330000000.0,-28.349147038096426,0.01823893954238497,0.03824218059676136,1.0021020417136588,1.0056709663834789,49.841971993208666,3.8176957054436795,49.98796827908851,124.3634433118473,1.8507155836967053,117.53444571756506,-1.3924096061699613
3340000000.0,-28.42441401734975,0.018238232001209657,0.03791222726965574,1.0021019600837444,1.0056456753802285,49.915593593689294,3.7898067789083147,50.059256079488584,124.74564758201701,1.864274656955453,117.88959090249061,-1.3999032641440736
3350000000.0,-28.503310319248698,0.018241042997425124,0.03756941944624563,1.002102284391949,1.0056204496610905,49.988132287923875,3.7591312058441146,50.12927724451779,125.12805872634381,1.8775261907361642,118.24478157781672,-1.4074715687303112
3360000000.0,-28.585915002705708,0.01824756363482272,0.03721381976095618,1.0021030366865735,1.0055953645176532,50.05947690555416,3.7257009935345624,50.1979290006165,125.51064897011159,1.8904591318452786,118.60001058360476,-1.4151178253890804
3370000000.0,-28.67231207080685,0.018257915551872696,0.03684549508839452,1.0021042310021964,1.0055704803008123,50.12951686401994,3.689552821038791,50.265109778446664,125.89338974636797,1.903065329354375,118.95527046910796,-1.4228445068240994
3380000000.0,-28.76259078593374,0.01827215500311142,0.036464516607374514,1.0021058738305795,1.0055458433371587,50.1981423776232,3.650728068287178,50.33071938282533,126.27625203043242,1.915339597065463,119.31055358827828,-1.4306532289624367
3390000000.0,-28.85684601436244,0.018290278036721074,0.036070959867642596,1.0021079647179998,1.005521487097025,50.265244672760645,3.60927283525908,50.394659165548795,126.65920667911818,1.927279736317264,119.66585219697207,-1.438544737726739
3400000000.0,-28.95517860393005,0.018312226630626077,0.03566490485777129,1.0021104969731254,1.0054974335822382,50.33071620884583,3.565237950418394,50.45683220078803,127.04222476993557,1.9388865188347404,120.02115855064831,-1.4465189066625854
3410000000.0,-29.057695798821555,0.018337895636456228,0.035246436072689506,1.0021134584680638,1.00547369489865,50.39445090433092,3.5186789676046177,50.51714346265119,127.42527793555915,1.9501636299163767,120.37646500137656,-1.4545747453947688
3420000000.0,-29.16451169605352,0.0183671403704772,0.03481564257936837,1.002116832514029,1.005450274976165,50.4563443671308,3.469656150614985,50.575500004428946,127.80833868888193,1.9611175727826344,120.73176409294933,-1.4627104186994528
3430000000.0,-29.275747748837382,0.018399784683571528,0.03437261807924561,1.002120598792266,1.005427171397391,50.51629412864553,3.418234444764885,50.631811138958916,128.1913807341215,1.9717575354819663,121.0870486529705,-1.4709232759011088
3440000000.0,-29.39153332270164,0.01843562933842496,0.033917460966077194,1.0021247343204156,1.005404377295149,50.57419988047834,3.3644834347817087,50.68598861947448,128.57437925962827,1.9820952222608712,121.44231188080138,-1.4792098901466808
3450000000.0,-29.51200631105604,0.018474460521308342,0.03345027437805207,1.0021292144344207,1.005381883278916,50.62996371285252,3.3084772884699816,50.73794682023588,128.95731120829444,1.9921446518204382,121.79754743032183,-1.4875661070099249
3460000000.0,-29.637313817823152,0.01851605831814459,0.032971166243154645,1.0021340137663284,1.0053596793508452,50.6834903536493,3.2502946856791017,50.7876029161863,129.3401555217797,2.001921925361033,122.15274948653926,-1.4959871017567072
3470000000.0,-29.767612915852997,0.018560204989901213,0.0324802493169709,1.0021391071989685,1.0053377567732382,50.73468740691704,3.190018732213996,50.834877060827665,129.7228933551389,2.011444967743391,122.50791283513884,-1.5044674445208706
3480000000.0,-29.903071491126955,0.018606692890377405,0.0319776412123288,1.0021444707794065,1.005316109851241,50.783465589645424,3.127736858443705,50.87969256147651,130.1055082588423,2.020733245482002,122.8630329241875,-1.513001172529316
3490000000.0,-30.043869184266562,0.018655331880340728,0.031463464420412965,1.0021500825743248,1.0052947375970607,50.82973896555534,3.063540702489357,50.9219760510362,130.4879863256651,2.0298074656487506,123.2181059172831,-1.5215818684354523
3500000000.0,-30.190198442655245,0.01870595610506524,0.03093784632323497,1.002155923451995,1.0052736452450408,50.87342517462924,2.9975259780024235,50.96165765541188,130.87031630039772,2.038689260001099,123.5731287375713,-1.5302027437807018
3510000000.0,-30.342265698605132,0.018758430017567513,0.030400919197608744,1.0021619777772603,1.0052528455904897,50.914445657096316,2.929792326678596,50.998671155696584,131.2524896508885,2.047400858915039,123.9280991021432,-1.5388567265119346
3520000000.0,-30.50029269153314,0.01881265354694752,0.029852820211058752,1.0021682340079203,1.0052323601291075,50.95272587059473,2.8604431557876326,51.032954144272956,131.6345005994682,2.0559647598326163,124.28301554647092,-1.5475365514638935
3530000000.0,-30.664517955141687,0.01886856632983008,0.029293691410372774,1.0021746851830522,1.0052122199781959,50.988195499256804,2.7895854611326327,51.06444817400257,132.01634611439613,2.064403395007948,124.63787743865494,-1.5562348526787084
3540000000.0,-30.83519849424196,0.01892615094228415,0.028723679703804315,1.0021813292960402,1.005192466565305,51.02078865350422,2.717329635981445,51.093098899715685,132.3980258615362,2.0727388033721965,124.99268498336829,-1.564944256429894
3550000000.0,-31.012611680248074,0.01898543509031647,0.028142936838246334,1.0021881695474728,1.0051731520747955,51.05044405939701,2.6437892666372242,51.11885621126523,132.779542117064,2.0809923112760758,125.34743921554143,-1.5736574738041176
3560000000.0,-31.197057399698984,0.01904649273748253,0.027551619373002614,1.0021952144754276,1.005154339647523,51.077105236450194,2.5690809154286636,51.14167435746925,133.16089964256483,2.0891842267217093,125.70214198391365,-1.5823673917304386
3570000000.0,-31.388860496642785,0.019109444168846107,0.026949888652132176,1.0022024779630505,1.005136103333641,51.10072066291851,2.4933238920060004,51.16151206033765,133.5421055244432,2.097333551519894,126.0567959247471,-1.5910671613369123
3580000000.0,-31.588373557648506,0.019174455010955042,0.026337910777691702,1.0022099791256946,1.005118527803259,51.12124392764266,2.4166400139206683,51.178332619052995,133.92316898008127,2.1054577155391154,126.41140442607153,-1.5997502826051293
3590000000.0,-31.795980097951396,0.019241734246874465,0.025715856586608354,1.0022177420821192,1.0051017078241644,51.138633867657845,2.339153357546485,51.192104003258976,134.30410113367418,2.1135723368773904,126.76597158297368,-1.6084106843106591
3600000000.0,-32.01209821927822,0.019311531283774403,0.025083901634360438,1.0022257956163796,1.0050857475200874,51.152854690876865,2.2609900004645187,51.20279893529419,134.6849147651162,2.1216910114187364,127.1205021445344,-1.617042798298238
3610000000.0,-32.237184824854054,0.01938413214760752,0.024442226189176765,1.0022341727390052,1.005070759426921,51.163876083277856,2.1822777564842637,51.21039496109611,135.06562403570274,2.1298251347937107,127.47500145311346,-1.6256416272622956
3620000000.0,-32.47174049578219,0.019459854894686494,0.02379101524110171,1.0022429101578245,1.0050568633678274,51.17167330014711,2.103145904507949,51.214874509585954,135.44624419474923,2.137983759271146,127.82947537677092,-1.6342028052321789
3630000000.0,-32.71631515648199,0.019539044343354923,0.023130458531080367,1.002252047670341,1.0050441851712493,51.176227241048814,2.023724912465185,51.21622494043073,135.8267912715105,2.1461734876140977,128.18393023570002,-1.6427226500980812
3640000000.0,-32.97151468660416,0.019622066240190316,0.022460750606233277,1.002261627490859,1.0050328552584205,51.177524508312835,1.9441461575493857,51.21443858015896,136.20728175698724,2.1543984053733496,128.53837272358945,-1.6511982075902105
3650000000.0,-33.23800867472651,0.019709300984115066,0.021782090908826983,1.0022716935265923,1.0050230071290238,51.17555744894688,1.8645416439787676,51.20951274668207,136.58773228034903,2.162660052506708,128.89280982491354,-1.6596272862503958
3660000000.0,-33.516539557752,0.019801137038263063,0.021094683908234532,1.0022822906177309,1.005014775775114,51.17032417999202,1.7850437194831867,51.201449762345035,136.9681592847773,2.170957434658972,129.24724872916778,-1.668008483036344
3670000000.0,-33.80793345282739,0.01989796416346433,0.02039873928756613,1.0022934637569043,1.005008296054335,51.16182859744167,1.7057847916842102,51.19025695568974,137.34857870752305,2.179287073836891,129.60169674310248,-1.6763411993199215
3680000000.0,-34.11311307061552,0.020000166608613087,0.019694472199945752,1.0023052573036433,1.005003701053757,51.1500803689419,1.626897045493012,51.17594665217097,137.72900566890772,2.1876430976353323,129.95616120203954,-1.6846256471439434
3690000000.0,-34.43311320666722,0.020108116392304032,0.01898210361393636,1.0023177142093358,1.0050011204754379,51.13509491057547,1.5485121625986236,51.158536154109,138.1094541748508,2.196017365604557,130.3106493813175,-1.6928628457649382
3700000000.0,-34.76909945092895,0.020222166806410976,0.018261860773985922,1.0023308752677473,1.005000679073937,51.11689334811039,1.4707610440610552,51.138047710201256,138.48993683728708,2.204399630814543,130.66516840895142,-1.7010546085495133
3710000000.0,-35.12239094762847,0.02034264626660943,0.017533977810734007,1.0023447784055195,1.0050024951746774,51.09550246315754,1.3937735369604651,51.11450847494153,138.8704646165849,2.2127777341575663,131.01972518053182,-1.7092035204925615
3720000000.0,-35.494488298306635,0.020469852626659714,0.016798696548921493,1.0023594580261177,1.005006679300155,51.0709546247406,1.3176781659868537,51.0879504583168,139.25104658971605,2.2211378284421226,131.3743262773626,-1.7173129066666373
3730000000.0,-35.88710805796864,0.020604048063299463,0.016056267579336654,1.0023749444195493,1.005013332928674,51.04328770682474,1.2426018707881157,51.05841046616092,139.63168974755882,2.2294646289295,131.72897788880329,-1.725386792064059
3740000000.0,-36.30222577001938,0.020745454626650978,0.01530695168881197,1.0023912632487975,1.0050225474075236,51.01254499238944,1.1686697498251288,51.02593003155076,140.0123988242725,2.2377416865702986,132.08368573970318,-1.7334298533541168
3750000000.0,-36.74213018252266,0.020894250537452957,0.014551021783559319,1.0024084351223486,1.0050344030393812,50.97877506465545,1.096004811417298,50.99055533762489,140.39317616120334,2.245951679879975,132.43845502375686,-1.7414473632125573
3760000000.0,-37.209492281622836,0.021050567297892977,0.013788765504128792,1.0024264752605185,1.005048968357355,50.942031686098744,1.024727732597883,50.95233713220075,140.7740216072721,2.2540767211386723,132.79329034353825,-1.7494451279246068
3770000000.0,-37.707454214865464,0.021214487666588355,0.013020488828234493,1.002445393261412,1.005066299600353,50.902373665893734,0.954956626338716,50.911330634549905,141.15493245726017,2.262098672391871,133.14819565787087,-1.757429419055348
3780000000.0,-38.2397452884379,0.021386044532078517,0.012246521113583032,1.002465192970485,1.0050864403967372,50.85986471643741,0.8868068176468566,50.86759543467864,141.53590342884462,2.2699994666191454,133.50317423711098,-1.7654069000516248
3790000000.0,-38.810835376050846,0.02156522070175762,0.011467222287070556,1.0024858724556762,1.0051094216601995,50.81457329960787,0.8203906289860612,50.82119538544277,141.91692667867923,2.2777614293653574,133.85822862682053,-1.773384548676054
3800000000.0,-39.42614086903887,0.021751949606304374,0.010682993312997218,1.002507424088121,1.0051352616979254,50.76657246340997,0.7558171754281433,50.77219848780755,142.2979918572394,2.285367596128784,134.21336062018918,-1.7813695762275104
3810000000.0,-40.09230570446648,0.02194611690233878,0.00989429181035432,1.0025298347264782,1.005163966527128,50.71593966965754,0.6931921698984631,50.72067676954588,142.6790862015961,2.2928020209018287,134.56857123948788,-1.7893693445328724
3820000000.0,-40.817591646375185,0.02214756293967449,0.009101656010469243,1.0025530860010006,1.0051955303922626,50.66275661333926,0.6326177388424407,50.666706157652975,143.06019466473379,2.30005007136546,134.92386072668936,-1.7973912817120885
3830000000.0,-41.61243052637246,0.02235608604358976,0.008305742709935013,1.0025771546916555,1.0052299364715793,50.60710903431044,0.5741922486070404,50.61036634474153,143.44130007949533,2.307098706489037,135.27922854331536,-1.8054427977110519
3840000000.0,-42.49022081717543,0.02257144654757693,0.007507389682032845,1.0026020131928657,1.005267157758225,50.54908652195015,0.5180101428017516,50.55174064967148,143.8223833547602,2.313936732512597,135.63467337943266,-1.8135312006313062
3850000000.0,-43.46849773285165,0.022793371498698835,0.006707722900226985,1.0026276300559094,1.0053071580980357,50.48878231342251,0.46416179087670084,50.490915872662434,144.20342370097862,2.3205550336433016,135.99019317163865,-1.8216636148157812
3860000000.0,-44.57067490897408,0.023021559945342763,0.00590835054863281,1.0026539705985928,1.0053498933633294,50.4262930861802,0.4127333481304522,50.42798214513451,144.58439888179362,2.3269467741599614,136.3457851297504,-1.829846901666523
3870000000.0,-45.82863076334637,0.023255688706749458,0.0051117365368982485,1.0026809975706037,1.0053953127396036,50.36171874535247,0.3638066273366626,50.363032774527,144.96528548809246,2.333107569048654,136.7014457718079,-1.838087584105421
3880000000.0,-47.28635383345967,0.02349541851531802,0.004321975576227188,1.0027086718619866,1.0054433601001107,50.29516220666303,0.31745898215398993,50.296164084350366,145.34605923054252,2.3390356207389864,137.05717096695219,-1.8463917755512995
3890000000.0,-49.00386825468801,0.023740400415805243,0.0035465540852739935,1.0027369532413848,1.0054939754416947,50.22672917553222,0.27376320245981317,50.22747524974035,145.72669524638292,2.3447318200458787,137.41295598555695,-1.8547651142169588
3900000000.0,-51.054359443597704,0.023990282301323315,0.002800799548971599,1.0027658011101994,1.0055470963542936,50.15652792302443,0.23278742172150227,50.15706812879756,146.10716841607245,2.3501998098946584,137.76879555602503,-1.863212703470818
3910000000.0,-53.471761956961174,0.024244715463473128,0.002120371226238686,1.002795175258521,1.0056026594959047,50.08466905931373,0.19459503649054058,50.08504709001685,146.48745368526113,2.355446010987076,138.1246839274845,-1.8717390589290246
3920000000.0,-55.93801324038374,0.02450336103399186,0.0015962442210538583,1.002825036608683,1.0056606020448198,50.01126530534997,0.15924463807356956,50.01151883613271,146.8675263874826,2.360479609098312,138.48061493762282,-1.8803480628471112
3930000000.0,-56.958921228617015,0.024765896197212867,0.0014192337769463647,1.0028553479325097,1.0057208631013488,49.93643126341788,0.1267899563987964,49.93659222473138,147.2473625629735,2.365312504255613,138.83658208480037,-1.8890429263111046
3940000000.0,-55.36625424666586,0.025032020056911485,0.0017048543720795438,1.0028860745288115,1.0057833850122389,49.86028318729264,0.09727981605904239,49.86037808600762,147.62693926910632,2.369959222604455,139.19257860357104,-1.8978261596125667
3950000000.0,-52.810892740413955,0.025301459047284706,0.0022879965379734284,1.002917184848397,1.0058481145923917,49.782938752700964,0.07075810446972729,49.78298903806925,148.0062348780431,2.3744367922815006,139.54859754267125,-1.9066995511008156
3960000000.0,-50.45392464711569,0.025573971786079053,0.003001261019572213,1.0029486510548151,1.0059150042203808,49.70451682880306,0.04726375203446495,49.704539300219075,148.38522935742867,2.3787645851722767,139.9046318445446,-1.9156641547003241
3970000000.0,-48.467741366356094,0.025849353277890685,0.0037723582670426653,1.0029804495101924,1.0059840127865625,49.625137251411125,0.026830724163186912,49.6251445046677,148.76390453019786,2.3829641268579134,140.26067442544112,-1.924720286187437
3980000000.0,-46.79675115369355,0.026127438387134157,0.004572591896042223,1.003012561176856,1.0060551064752044,49.54492059865708,0.009488024934750827,49.54492150715199,149.14224430989657,2.3870588775690043,140.6167182551288,-1.9338675281868496
3990000000.0,-45.36948698415532,0.0264081045134844,0.005389216748352259,1.0030449719269614,1.0061282593651193,49.463987969813914,-0.004740287857128817,49.46398819695218,149.52023490826772,2.391073987313903,140.97275643527382,-1.943104743782646
4000000000.0,-44.1300493117421,0.026691273416544772,0.006215807188894602,1.0030776727539532,1.0062034538364963,49.38246076796038,-0.015835076590929177,49.382463306813655,149.89786501229065,2.39503602876654,141.32878227556867,-1.9524300985037597
4010000000.0,-43.03776390024663,0.026976912151843394,0.007048745088556934,1.003110659881463,1.0062806807751477,49.30046048715872,-0.023782087009658556,49.300466223288005,150.2751259282998,2.3989727117463495,141.6847893667045,-1.9618410903682362
4020000000.0,-42.063094090967034,0.027265033096002946,0.007885791596067407,1.0031439347670572,1.0063599395690306,49.21810850478823,-0.028571901146304774,49.218116798010904,150.6520116912999,2.4029125834305143,142.04077164935856,-1.97133458755315
4030000000.0,-41.18424981927997,0.02755569305514537,0.008725443467184454,1.0031775040001274,1.0064412378956245,49.135525879643104,-0.03019988046360949,49.135535160430045,151.0285191381165,2.4068847185720847,142.3967234783805,-1.9809068731991701
4040000000.0,-40.38483245284907,0.027848991467031098,0.00956661678079205,1.0032113790951092,1.0065245913025413,49.05283315636395,-0.028666099741692323,49.052841532487726,151.4046479435465,2.410918404161092,142.7526396814625,-1.9905536967395638
4050000000.0,-39.65225373385334,0.028145067723425676,0.01040848003024141,1.0032455761830663,1.0066100225874326,48.97015017672456,-0.023975272293813157,48.97015604574523,151.78040061920865,2.415042823005682,143.1085156116292,-2.000270331109502
4060000000.0,-38.97667107916631,0.02844409765500399,0.011250360683714464,1.003280115606503,1.0066975609869115,48.887595898243696,-0.01613666713562959,48.88759856141433,152.15578247534665,2.41928674070476,143.46434719295758,-2.0100516350809805
4070000000.0,-38.35025974577169,0.02874628923609359,0.012091690230044758,1.0033150214239996,1.0067872411876602,48.8052882205331,-0.005164018769952235,48.80528849373187,152.53080154637937,2.423678200400677,143.82013095904267,-2.019892119956522
4080000000.0,-37.76670590399314,0.029051877580406057,0.012931970486852289,1.0033503208328696,1.006879102176095,48.7233438197304,0.00892456971850321,48.72334463707931,152.90546848149285,2.42824422959197,144.17586408379964,-2.0297860197696904
4090000000.0,-37.22084673179622,0.02936111931186697,0.013770752200997901,1.003386043519531,1.0069731859459594,48.64187799129884,0.026106729538661475,48.64188499720924,153.27979640210083,2.4330105630335077,144.5315444042851,-2.0397273641360796
4100000000.0,-36.70841012896238,0.029674286405798313,0.01460762103843142,1.0034222209485786,1.0070695360857804,48.56100450140633,0.04635593430268947,48.56102662689753,153.6538007284448,2.4380013855517673,144.8871704353379,-2.0497100528408816
4110000000.0,-36.22582319607976,0.029991659605469047,0.01544218816900364,1.0034588856026678,1.0071681962703949,48.480835447024084,0.06964161262303237,48.480885466291106,154.0274989780619,2.4432390982365706,145.2427413759211,-2.059727931265552
4120000000.0,-35.77006904356089,0.030313521526942867,0.016274083794295027,1.003496070186241,1.0072692086825727,48.40148112481412,0.09592926445006879,48.401576188173,154.40091053922637,2.448744111136119,145.59825710715435,-2.0697748657262833
4130000000.0,-35.33857815291978,0.030640149571033014,0.017102952610024414,1.0035338068068056,1.0073726123921398,48.32304990880134,0.12518058040925342,48.32321204831294,154.7740564228233,2.454534665170667,145.95371818213385,-2.0798448178250424
4140000000.0,-34.92914483688249,0.03097180876508896,0.017928450569678952,1.0035721261479305,1.007478441720907,48.2456481367569,0.1573535634130864,48.24590474102101,155.14695899640157,2.4606266855143564,146.30912580771394,-2.089931916918364
4150000000.0,-34.53986220276223,0.03130874465930202,0.01875024254141139,1.0036110566483536,1.0075867246221866,48.169380005150096,0.19240265184590757,48.16976425996905,155.51964170440365,2.4670336682487943,146.6644818185592,-2.1000305298414044
4160000000.0,-34.1690709445145,0.03165117640169877,0.019568000589438403,1.00365062370154,1.0076974811035582,48.09434747246241,0.2302788436495156,48.09489876429499,155.89212877870378,2.4737666015565476,147.01978864381385,-2.110135327073338
4170000000.0,-33.81531860129453,0.0319992901138351,0.020381402699289633,1.0036908488897804,1.0078107217210786,48.02065017059681,0.2709298206764955,48.021414449957334,156.2644449437535,2.4808339222389244,147.3750492668777,-2.1202413445665256
4180000000.0,-33.47732683091939,0.0323532326845413,0.021190131823266543,1.0037317492663909,1.0079264461720565,47.948385324061626,0.3143000727207292,47.94941542626355,156.63661512063797,2.488241507789569,147.7302671788113,-2.1303440405277287
4190000000.0,-33.15396488763434,0.03271310609276286,0.021993875160159278,1.0037733366988422,1.0080446420120879,47.877647676558055,0.3603310206848856,47.87900359745483,157.0086641343463,2.495992703745316,148.08544632599902,-2.1404393465010916
4200000000.0,-32.84422795102274,0.03307896236213486,0.0227923236085917,1.0038156172846908,1.0081652835201236,47.8085294245604,0.4089611383974457,47.81027854919669,157.38061642848447,2.504088385505696,148.44059105274417,-2.15052371218521
4210000000.0,-32.54721928350685,0.03345079923986218,0.023585171350726502,1.0038585908510174,1.0082883307330335,47.741120157442104,0.46012607265069955,47.74333743979423,157.75249579150665,2.51252705332448,148.79570603953306,-2.160594143485957
4220000000.0,-32.26213543571964,0.033828556680971386,0.024372115535099804,1.003902250546759,1.008413728668504,47.67550680367456,0.5137587610897437,47.67827489592944,158.1243250983507,2.5213049586758935,149.15079623775725,-2.1706482334003043
4230000000.0,-31.988253897890996,0.034212114205927936,0.025152856035866682,1.0039465825358165,1.0085414067521061,47.61177358260458,0.5697895476449389,47.615182912699275,158.49612607108747,2.530416259755872,149.50586680170397,-2.1806841854066614
4240000000.0,-31.724922729096892,0.03460128918546193,0.025927095271774208,1.0039915657971872,1.0086712784611194,47.55000196130692,0.6281462952622116,47.55415075772612,158.86791906189984,2.539853203460747,149.86092301867475,-2.190700829144129
4250000000.0,-31.471551797127507,0.03499583609153403,0.02669453807257405,1.0040371720366568,1.0088032411942753,47.49027061600116,0.6887544957469827,47.49526487910595,159.2397228613448,2.5496063308120944,150.2159702380882,-2.2006976282522586
4260000000.0,-31.227605338620382,0.035395446737533726,0.02745489158373762,1.0040833657127586,1.008937176372936,47.43265539752781,0.7515373765977855,47.438608816965186,159.61155453443968,2.5596647024635244,150.5710138004341,-2.2106746803205497
4270000000.0,-30.992595608177922,0.03579975151473558,0.028207865202680885,1.0041301041778556,1.0090729497755238,47.37722930038687,0.8164160047630443,47.38426311840535,159.98342928669257,2.5700161406521556,150.92605896695278,-2.2206327090292564
4280000000.0,-30.76607743096192,0.03620832161584696,0.028953170541412995,1.004177337933333,1.0092104121032752,47.32406243485833,0.883309387309588,47.33230525562936,160.35536036171965,2.5806474837456657,151.28111085088725,-2.2305730486258297
4290000000.0,-30.547643508997602,0.03662067222014173,0.02969052141177085,1.0042250109960014,1.0093493997716219,47.27322200174727,0.9521345690414402,47.28280954706526,160.72735897159333,2.591544849352616,151.636174351121,-2.2404976209807566
4300000000.0,-30.336920359519223,0.03703626659923141,0.03041963383034146,1.0042730613710298,1.0094897359179122,47.22477226932167,1.0228067271535712,47.235847081325886,161.09943426060826,2.6026939019042583,151.99125408901028,-2.2504089055640106
4310000000.0,-30.1335647859492,0.0374545210869718,0.031140226040831366,1.0043214216249248,1.009631231612584,47.17877455204377,1.095239263046887,47.19148564387322,161.47159330255366,2.614080120525595,152.3463543491429,-2.26030990275597
4320000000.0,-29.937260799836768,0.037874810843225956,0.03185201855213851,1.0043700195504808,1.0097736872576788,47.13528719072908,1.1693438914650205,47.14978964628597,161.84384113117312,2.625689063100072,152.70147902471726,-2.2702040909880847
4330000000.0,-29.74771692631132,0.03829647632759522,0.03255473419070678,1.004418778914048,1.0099168941534147,47.09436553380647,1.2450307271446537,47.1108200580643,162.2161808028971,2.6375066224620003,153.0566315681878,-2.2800953782753557
4340000000.0,-29.56466383707731,0.038718830387830395,0.033248098165982135,1.004467620274141,1.0100606362108504,47.056061919389975,1.3222083691939652,47.07463434093812,162.58861349050952,2.649519270862314,153.41181494771962,-2.289988048775247
4350000000.0,-29.387852264284966,0.0391411658569782,0.033931838147934094,1.0045164618591729,1.0102046917861687,47.020425657913805,1.4007839834325706,47.04128638568083,162.96113860590646,2.6617142890013206,153.76703160995746,-2.299886705058441
4360000000.0,-29.217051156202917,0.03956276354491605,0.03460568435567759,1.00456522049112,1.0103488356100974,46.9875030151225,1.4806633829386031,47.01082645146457,163.3337539496962,2.674079976232729,154.1222834495257,-2.3097962068122815
4370000000.0,-29.052046041833695,0.03998290050297126,0.03526936965627888,1.0046138125411077,1.0104928407843312,46.9573371952466,1.5617511070551506,46.98330110782423,163.7064558849715,2.6866058388521155,154.47757178556503,-2.3197216067659383
4380000000.0,-28.89263757673625,0.04040085843549525,0.03592262967281789,1.0046621549023427,1.0106364808156292,46.929968324232924,1.643950499110881,46.95875317932784,164.07923953224426,2.699282753716928,154.83289734556809,-2.3296680846182984
4390000000.0,-28.738640246552563,0.04081593212936046,0.03656520290076042,1.0047101659654674,1.0107795316575308,46.90543343293366,1.7271637831053697,46.93722169307682,164.45209898222197,2.7121031048871527,155.18826025665956,-2.339640879792597
4400000000.0,-28.5898812082508,0.04122743777150517,0.03719683083166027,1.0047577665813083,1.010921773729378,46.88376644019239,1.811292139604525,46.91874182918276,164.82502752284813,2.7250608913893126,155.54366004436628,-2.3496452238533183
4410000000.0,-28.44619925203193,0.041634721025930244,0.03781725808315526,1.0048048809961254,1.0110629938825657,46.864998135793876,1.8962357810784518,46.90334487438402,165.1980178768462,2.738151804681475,155.89909563887068,-2.359686273396661
4420000000.0,-28.30744386929809,0.04203716474481176,0.038426232534184465,1.0048514377448377,1.0112029872846384,46.849156163272525,1.981894026902487,46.891058178980856,165.5710624458506,2.7513732748818147,156.2545653886153,-2.369769044234961
4430000000.0,-28.173474414142397,0.04243419619372243,0.03902350546430926,1.0048973704883095,1.0113415591930417,46.83626500259534,2.0681653782247835,46.88190511727339,165.94415355715714,2.7647244853102637,156.61006708104316,-2.3798983476765483
